route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
3A,KES_JUHP_2019_Y,5995574875Y,Lentävänniemi,0,03021,1430100151028,0
3A,KES_JUHP_2019,5994954875,Etelä-Hervanta,1,03031,1430210283615,0
3A,KES_JUHP_2019,5994484875,Lentävänniemi,0,03031,1430136151028,0
3B,KES_JUHP_2019,5995074875,Lintuhytti,1,03031,1431210283617,0
3B,KES_JUHP_2019,5994604875,Lentävänniemi,0,03031,1431136171028,0
3B,KES_JUHP_2019,5995194875,Lintuhytti,1,03031,1431210283617,0
3B,KES_JUHP_2019,5994724875,Lentävänniemi,0,03031,1431136171028,0
3A,KES_JUHP_2019,5995314875,Etelä-Hervanta,1,03031,1430210283615,0
3A,KES_JUHP_2019,5994844875,Lentävänniemi,0,03031,1430136151028,0
3A,KES_JUHP_2019,5995434875,Etelä-Hervanta,1,03031,1430210283615,0
3A,KES_JUHP_2019,5994114875,Lentävänniemi,0,03031,1430136151028,0
3A,KES_JUHP_2019,5994434875,Lentävänniemi,0,03041,1430136151028,0
3B,KES_JUHP_2019,5995024875,Lintuhytti,1,03041,1431210283617,0
3B,KES_JUHP_2019,5994554875,Lentävänniemi,0,03041,1431136171028,0
3B,KES_JUHP_2019,5995144875,Lintuhytti,1,03041,1431210283617,0
3B,KES_JUHP_2019,5994674875,Lentävänniemi,0,03041,1431136171028,0
3A,KES_JUHP_2019,5995264875,Etelä-Hervanta,1,03041,1430210283615,0
3A,KES_JUHP_2019,5994794875,Lentävänniemi,0,03041,1430136151028,0
3A,KES_JUHP_2019,5995384875,Etelä-Hervanta,1,03041,1430210283615,0
3A,KES_JUHP_2019,5994094875,Lentävänniemi,0,03041,1430136151028,0
3B,KES_JUHP_2019,5994994875,Lintuhytti,1,03051,1431210283617,0
3B,KES_JUHP_2019,5994524875,Lentävänniemi,0,03051,1431136171028,0
3A,KES_JUHP_2019,5995114875,Etelä-Hervanta,1,03051,1430210283615,0
3A,KES_JUHP_2019,5994644875,Lentävänniemi,0,03051,1430136151028,0
3A,KES_JUHP_2019,5995234875,Etelä-Hervanta,1,03051,1430210283615,0
3A,KES_JUHP_2019,5994764875,Lentävänniemi,0,03051,1430136151028,0
3A,KES_JUHP_2019,5995354875,Etelä-Hervanta,1,03051,1430210283615,0
3A,KES_JUHP_2019,5994884875,Lentävänniemi,0,03051,1430136151028,0
3A,KES_JUHP_2019,5994464875,Lentävänniemi,0,03061,1430136151028,0
3A,KES_JUHP_2019,5995054875,Etelä-Hervanta,1,03061,1430210283615,0
3A,KES_JUHP_2019,5994584875,Lentävänniemi,0,03061,1430136151028,0
3B,KES_JUHP_2019,5995174875,Lintuhytti,1,03061,1431210283617,0
3B,KES_JUHP_2019,5994704875,Lentävänniemi,0,03061,1431136171028,0
3B,KES_JUHP_2019,5995294875,Lintuhytti,1,03061,1431210283617,0
3B,KES_JUHP_2019,5994824875,Lentävänniemi,0,03061,1431136171028,0
3A,KES_JUHP_2019,5995414875,Etelä-Hervanta,1,03061,1430210283615,0
3A,KES_JUHP_2019,5995524875,Lentävänniemi,0,03061,1430136151028,0
3B,KES_JUHP_2019,5994244875,Lintuhytti,1,03061,1431210283617,0
3B,KES_JUHP_2019,5994154875,Lentävänniemi,0,03061,1431136171028,0
3B,KES_JUHP_2019,5995564875,Lintuhytti,1,03061,1431210283617,0
3A,KES_JUHP_2019,5994964875,Etelä-Hervanta,1,03071,1430210283615,0
3A,KES_JUHP_2019,5994494875,Lentävänniemi,0,03071,1430136151028,0
3A,KES_JUHP_2019,5995084875,Etelä-Hervanta,1,03071,1430210283615,0
3A,KES_JUHP_2019,5994614875,Lentävänniemi,0,03071,1430136151028,0
3A,KES_JUHP_2019,5995204875,Etelä-Hervanta,1,03071,1430210283615,0
3A,KES_JUHP_2019,5994734875,Lentävänniemi,0,03071,1430136151028,0
3B,KES_JUHP_2019,5995324875,Lintuhytti,1,03071,1431210283617,0
3B,KES_JUHP_2019,5994854875,Lentävänniemi,0,03071,1431136171028,0
3B,KES_JUHP_2019,5995444875,Lintuhytti,1,03071,1431210283617,0
3B,KES_JUHP_2019,5994124875,Lentävänniemi,0,03071,1431136171028,0
3B,KES_JUHP_2019,5994264875,Lintuhytti,1,03071,1431210283617,0
3B,KES_JUHP_2019,5994164875,Lentävänniemi,0,03071,1431136171028,0
3R,KES_JUHP_2019,5994314875,Keskustori,1,03071,1243210280012,0
3A,KES_JUHP_2019,5995504875,Etelä-Hervanta,1,03071,1430200123615,0
3A,KES_JUHP_2019,5994414875,Lentävänniemi,0,03081,1430136151028,0
3A,KES_JUHP_2019,5995004875,Etelä-Hervanta,1,03081,1430210283615,0
3A,KES_JUHP_2019,5994534875,Lentävänniemi,0,03081,1430136151028,0
3B,KES_JUHP_2019,5995124875,Lintuhytti,1,03081,1431210283617,0
3B,KES_JUHP_2019,5994654875,Lentävänniemi,0,03081,1431136171028,0
3B,KES_JUHP_2019,5995244875,Lintuhytti,1,03081,1431210283617,0
3B,KES_JUHP_2019,5994774875,Lentävänniemi,0,03081,1431136171028,0
3A,KES_JUHP_2019,5995364875,Etelä-Hervanta,1,03081,1430210283615,0
3A,KES_JUHP_2019,5994894875,Lentävänniemi,0,03081,1430136151028,0
3A,KES_JUHP_2019,5994224875,Etelä-Hervanta,1,03081,1430210283615,0
3A,KES_JUHP_2019,5994134875,Lentävänniemi,0,03081,1430136151028,0
3A,KES_JUHP_2019,5994284875,Etelä-Hervanta,1,03081,1430210283615,0
3A,KES_JUHP_2019,5994444875,Lentävänniemi,0,03091,1430136151028,0
3A,KES_JUHP_2019,5995034875,Etelä-Hervanta,1,03091,1430210283615,0
3A,KES_JUHP_2019,5994564875,Lentävänniemi,0,03091,1430136151028,0
3A,KES_JUHP_2019,5995154875,Etelä-Hervanta,1,03091,1430210283615,0
3A,KES_JUHP_2019,5994684875,Lentävänniemi,0,03091,1430136151028,0
3B,KES_JUHP_2019,5995274875,Lintuhytti,1,03091,1431210283617,0
3B,KES_JUHP_2019,5994804875,Lentävänniemi,0,03091,1431136171028,0
3B,KES_JUHP_2019,5995394875,Lintuhytti,1,03091,1431210283617,0
3B,KES_JUHP_2019,5995514875,Lentävänniemi,0,03091,1431136171028,0
3B,KES_JUHP_2019,5994234875,Lintuhytti,1,03091,1431210283617,0
3B,KES_JUHP_2019,5994144875,Lentävänniemi,0,03091,1431136171028,0
3A,KES_JUHP_2019,5994294875,Etelä-Hervanta,1,03091,1430210283615,0
3A,KES_JUHP_2019,5994184875,Lentävänniemi,0,03091,1430136151028,0
3R,KES_JUHP_2019_Y,5995484875Y,Keskustori,1,03091,1243210280012,0
3A,KES_JUHP_2019_Y,5995474875Y,Etelä-Hervanta,1,03091,1430200123615,0
3B,KES_JUHP_2019,5994454875,Lentävänniemi,0,03111,1431136171028,0
3B,KES_JUHP_2019,5995044875,Lintuhytti,1,03111,1431210283617,0
3B,KES_JUHP_2019,5994574875,Lentävänniemi,0,03111,1431136171028,0
3A,KES_JUHP_2019,5995164875,Etelä-Hervanta,1,03111,1430210283615,0
3A,KES_JUHP_2019,5994694875,Lentävänniemi,0,03111,1430136151028,0
3A,KES_JUHP_2019,5995284875,Etelä-Hervanta,1,03111,1430210283615,0
3A,KES_JUHP_2019,5994814875,Lentävänniemi,0,03111,1430136151028,0
3A,KES_JUHP_2019,5995404875,Etelä-Hervanta,1,03111,1430210283615,0
3A,KES_JUHP_2019,5994104875,Lentävänniemi,0,03111,1430136151028,0
3A,KES_JUHP_2019,5995594875,Etelä-Hervanta,1,03111,1430210283615,0
3A,KES_JUHP_2019,5995634875,Lentävänniemi,0,03111,1430136151028,0
3A,KES_JUHP_2019,5994304875,Etelä-Hervanta,1,03111,1430210283615,0
3A,KES_JUHP_2019,5994194875,Keskustori D,0,03111,1430136150015,0
3A,KES_JUHP_2019_Y,5994204875Y,Lentävänniemi,0,03111,1430100151028,0
3R,KES_JUHP_2019_Y,5994344875Y,Keskustori,1,03111,1243210280012,0
3A,KES_JUHP_2019_Y,5994384875Y,Etelä-Hervanta,1,03111,1430200123615,0
3B,KES_JUHP_2019,5994424875,Lentävänniemi,0,03121,1431136171028,0
3A,KES_JUHP_2019,5995014875,Etelä-Hervanta,1,03121,1430210283615,0
3A,KES_JUHP_2019,5994544875,Lentävänniemi,0,03121,1430136151028,0
3A,KES_JUHP_2019,5995134875,Etelä-Hervanta,1,03121,1430210283615,0
3A,KES_JUHP_2019,5994664875,Lentävänniemi,0,03121,1430136151028,0
3A,KES_JUHP_2019,5995254875,Etelä-Hervanta,1,03121,1430210283615,0
3A,KES_JUHP_2019,5994784875,Lentävänniemi,0,03121,1430136151028,0
3B,KES_JUHP_2019,5995374875,Lintuhytti,1,03121,1431210283617,0
3B,KES_JUHP_2019,5994904875,Lentävänniemi,0,03121,1431136171028,0
3A,KES_JUHP_2019,5994984875,Etelä-Hervanta,1,03131,1430210283615,0
3A,KES_JUHP_2019,5994514875,Lentävänniemi,0,03131,1430136151028,0
3A,KES_JUHP_2019,5995104875,Etelä-Hervanta,1,03131,1430210283615,0
3A,KES_JUHP_2019,5994634875,Lentävänniemi,0,03131,1430136151028,0
3B,KES_JUHP_2019,5995224875,Lintuhytti,1,03131,1431210283617,0
3B,KES_JUHP_2019,5994754875,Lentävänniemi,0,03131,1431136171028,0
3B,KES_JUHP_2019,5995344875,Lintuhytti,1,03131,1431210283617,0
3B,KES_JUHP_2019,5994874875,Lentävänniemi,0,03131,1431136171028,0
3B,KES_JUHP_2019,5994214875,Lintuhytti,1,03131,1431210283617,0
3B,KES_JUHP_2019,5995624875,Lentävänniemi,0,03131,1431136171028,0
3B,KES_JUHP_2019,5994274875,Lintuhytti,1,03131,1431210283617,0
3B,KES_JUHP_2019,5995644875,Lentävänniemi,0,03131,1431136171028,0
3R,KES_JUHP_2019,5994324875,Keskustori,1,03131,1243210280012,0
3A,KES_JUHP_2019_Y,5994374875Y,Etelä-Hervanta,1,03131,1430200123615,0
4Y,KES_JUHP_2019,5997324875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997654875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997344875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997664875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997364875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997674875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997384875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997684875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997404875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997694875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997424875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997704875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997444875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997714875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997464875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997724875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997484875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997734875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997504875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997744875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997524875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997754875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997544875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997764875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997564875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997774875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997584875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997784875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997604875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997794875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019,5997624875,Länsi-Hervanta,1,04011,1444200013598,0
4Y,KES_JUHP_2019,5997804875,Keskustori,0,04011,1444135980001,0
4Y,KES_JUHP_2019_Y,5997644875Y,Länsi-Hervanta,1,04011,1444200013598,0
5,KES_JUHP_2019,5993734875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993474875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5993764875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993504875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5993794875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993534875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5993824875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993564875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5993854875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993594875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5993884875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993624875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5993914875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993654875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5993944875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993684875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5993974875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993714875,Hervantakeskus D,1,05011,1461200423523,0
5,KES_JUHP_2019,5994004875,Keskustori,0,05011,1461136420042,0
5,KES_JUHP_2019,5993464875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993754875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993494875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993784875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993524875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993814875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993554875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993844875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993584875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993874875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993614875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993904875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993644875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993934875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993674875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993964875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993704875,Hervantakeskus D,1,05021,1461200423523,0
5,KES_JUHP_2019,5993994875,Keskustori,0,05021,1461136420042,0
5,KES_JUHP_2019,5993454875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993744875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993484875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993774875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993514875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993804875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993544875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993834875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993574875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993864875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993604875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993894875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993634875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993924875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993664875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993954875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993694875,Hervantakeskus D,1,05031,1461200423523,0
5,KES_JUHP_2019,5993984875,Keskustori,0,05031,1461136420042,0
5,KES_JUHP_2019,5993724875,Hervantakeskus D,1,05031,1461200423523,0
8,KES_JUHP_2019,5996714875,Atala,1,08011,1238216685249,0
8,KES_JUHP_2019,5996394875,Haukiluoma,0,08011,1238152491668,0
8,KES_JUHP_2019,5996754875,Atala,1,08011,1238216685249,0
8,KES_JUHP_2019,5996434875,Haukiluoma,0,08011,1238152491668,0
8,KES_JUHP_2019,5996794875,Atala,1,08011,1238216685249,0
8,KES_JUHP_2019,5996474875,Haukiluoma,0,08011,1238152491668,0
8,KES_JUHP_2019,5996834875,Atala,1,08011,1238216685249,0
8,KES_JUHP_2019,5996514875,Haukiluoma,0,08011,1238152491668,0
8,KES_JUHP_2019,5996874875,Atala,1,08011,1238216685249,0
8,KES_JUHP_2019,5996554875,Haukiluoma,0,08011,1238152491668,0
8,KES_JUHP_2019,5996914875,Atala,1,08011,1238216685249,0
8,KES_JUHP_2019,5996594875,Haukiluoma,0,08011,1238152491668,0
8,KES_JUHP_2019,5996954875,Atala,1,08011,1238216685249,0
8,KES_JUHP_2019,5996634875,Haukiluoma,0,08011,1238152491668,0
8,KES_JUHP_2019,5996694875,Atala,1,08021,1238200115249,0
8,KES_JUHP_2019,5996374875,Haukiluoma,0,08021,1238152491668,0
8,KES_JUHP_2019,5996734875,Atala,1,08021,1238216685249,0
8,KES_JUHP_2019,5996414875,Haukiluoma,0,08021,1238152491668,0
8,KES_JUHP_2019,5996774875,Atala,1,08021,1238216685249,0
8,KES_JUHP_2019,5996454875,Haukiluoma,0,08021,1238152491668,0
8,KES_JUHP_2019,5996814875,Atala,1,08021,1238216685249,0
8,KES_JUHP_2019,5996494875,Haukiluoma,0,08021,1238152491668,0
8,KES_JUHP_2019,5996854875,Atala,1,08021,1238216685249,0
8,KES_JUHP_2019,5996534875,Haukiluoma,0,08021,1238152491668,0
8,KES_JUHP_2019,5996894875,Atala,1,08021,1238216685249,0
8,KES_JUHP_2019,5996574875,Haukiluoma,0,08021,1238152491668,0
8,KES_JUHP_2019,5996934875,Atala,1,08021,1238216685249,0
8,KES_JUHP_2019,5996614875,Haukiluoma,0,08021,1238152491668,0
8,KES_JUHP_2019,5996974875,Atala,1,08021,1238216685249,0
8,KES_JUHP_2019,5996704875,Atala,1,08031,1238216685249,0
8,KES_JUHP_2019,5996384875,Haukiluoma,0,08031,1238152491668,0
8,KES_JUHP_2019,5996744875,Atala,1,08031,1238216685249,0
8,KES_JUHP_2019,5996424875,Haukiluoma,0,08031,1238152491668,0
8,KES_JUHP_2019,5996784875,Atala,1,08031,1238216685249,0
8,KES_JUHP_2019,5996464875,Haukiluoma,0,08031,1238152491668,0
8,KES_JUHP_2019,5996824875,Atala,1,08031,1238216685249,0
8,KES_JUHP_2019,5996504875,Haukiluoma,0,08031,1238152491668,0
8,KES_JUHP_2019,5996864875,Atala,1,08031,1238216685249,0
8,KES_JUHP_2019,5996544875,Haukiluoma,0,08031,1238152491668,0
8,KES_JUHP_2019,5996904875,Atala,1,08031,1238216685249,0
8,KES_JUHP_2019,5996584875,Haukiluoma,0,08031,1238152491668,0
8,KES_JUHP_2019,5996944875,Atala,1,08031,1238216685249,0
8,KES_JUHP_2019,5996624875,Haukiluoma,0,08031,1238152491668,0
8,KES_JUHP_2019,5996984875,Atala,1,08031,1238216685249,0
8,KES_JUHP_2019,5997044875,Haukiluoma,0,08031,1238152491668,0
8,KES_JUHP_2019,5996724875,Atala,1,08041,1238216685249,0
8,KES_JUHP_2019,5996404875,Haukiluoma,0,08041,1238152491668,0
8,KES_JUHP_2019,5996764875,Atala,1,08041,1238216685249,0
8,KES_JUHP_2019,5996444875,Haukiluoma,0,08041,1238152491668,0
8,KES_JUHP_2019,5996804875,Atala,1,08041,1238216685249,0
8,KES_JUHP_2019,5996484875,Haukiluoma,0,08041,1238152491668,0
8,KES_JUHP_2019,5996844875,Atala,1,08041,1238216685249,0
8,KES_JUHP_2019,5996524875,Haukiluoma,0,08041,1238152491668,0
8,KES_JUHP_2019,5996884875,Atala,1,08041,1238216685249,0
8,KES_JUHP_2019,5996564875,Haukiluoma,0,08041,1238152491668,0
8,KES_JUHP_2019,5996924875,Atala,1,08041,1238216685249,0
8,KES_JUHP_2019,5996604875,Haukiluoma,0,08041,1238152491668,0
8,KES_JUHP_2019,5996964875,Atala,1,08041,1238216685249,0
8,KES_JUHP_2019,5997034875,Haukiluoma,0,08041,1238152491668,0
8,KES_JUHP_2019,5997024875,Atala,1,08041,1238216685249,0
100,KES_JUHP_2019,5995724875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996054875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995744875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996074875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995764875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996094875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995784875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996114875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995804875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996134875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995824875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996154875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995844875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996174875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995864875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996194875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995884875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996214875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995904875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996234875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995924875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996254875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995944875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996274875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995964875,Särkänniemi,0,99101,1464105260063,0
100,KES_JUHP_2019,5996294875,TampereTalo,1,99101,1464200630526,0
100,KES_JUHP_2019,5995714875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996044875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995734875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996064875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995754875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996084875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995774875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996104875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995794875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996124875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995814875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996144875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995834875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996164875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995854875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996184875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995874875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996204875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995894875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996224875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995914875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996244875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995934875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996264875,TampereTalo,1,99111,1464200630526,0
100,KES_JUHP_2019,5995954875,Särkänniemi,0,99111,1464105260063,0
100,KES_JUHP_2019,5996284875,TampereTalo,1,99111,1464200630526,0
1C,KES_JUHP_2019_K18,6002784881,Kyöstin kautta Vaittiin,0,01011,1311146007023,0
1B,KES_JUHP_2019_K18,6003214881,Vatiala,1,01011,1310270234600,0
1B,KES_JUHP_2019_K18,6003004881,Vähäjärven kautta Vaittiin,0,01011,1310146007057,0
1C,KES_JUHP_2019_K18,6003154881,Vatiala,1,01011,1311270574600,0
1C,KES_JUHP_2019_K18,6002924881,Kyöstin kautta Vaittiin,0,01011,1311146007023,0
1B,KES_JUHP_2019_K18,6003074881,Vatiala,1,01011,1310270234600,0
1A,KES_JUHP_2019_K18,6002974881,Lentoasema / Airport,0,01011,1309146007035,0
1A,KES_JUHP_2019_K18,6003084881,Vatiala,1,01011,1309270354600,0
1B,KES_JUHP_2019_K18,6003044881,Vähäjärven kautta Vaittiin,0,01011,1310146007057,0
1C,KES_JUHP_2019_K18,6003194881,Vatiala,1,01011,1311270574600,0
1A,KES_JUHP_2019_K18,6002824881,Lentoasema / Airport,0,01011,1309146007035,0
1A,KES_JUHP_2019_K18,6002764881,Vatiala,1,01011,1309270354600,0
1,KES_JUHP_2019_K18,6002864881,Koskipuisto G,0,01011,1325146000514,0
1,KES_JUHP_2019_K18_Y,6002854881Y,Vatiala,1,01011,1325205174600,0
1B,KES_JUHP_2019_K18,6002734881,Vatiala,1,01021,1310270234600,0
1B,KES_JUHP_2019_K18,6002994881,Vähäjärven kautta Vaittiin,0,01021,1310146007057,0
1C,KES_JUHP_2019_K18,6003144881,Vatiala,1,01021,1311270574600,0
1C,KES_JUHP_2019_K18,6002914881,Kyöstin kautta Vaittiin,0,01021,1311146007023,0
1B,KES_JUHP_2019_K18,6003064881,Vatiala,1,01021,1310270234600,0
1A,KES_JUHP_2019_K18,6002964881,Lentoasema / Airport,0,01021,1309146007035,0
1A,KES_JUHP_2019_K18,6003114881,Vatiala,1,01021,1309270354600,0
1B,KES_JUHP_2019_K18,6003034881,Vähäjärven kautta Vaittiin,0,01021,1310146007057,0
1C,KES_JUHP_2019_K18,6003184881,Vatiala,1,01021,1311270574600,0
1A,KES_JUHP_2019_K18,6003254881,Lentoasema / Airport,0,01021,1309146007035,0
1A,KES_JUHP_2019_K18,6002744881,Vatiala,1,01021,1309270354600,0
1C,KES_JUHP_2019_K18,6002844881,Kyöstin kautta Vaittiin,0,01021,1311146007023,0
